11063739	25532	81803
18093912	10142	3784
23653349	5058	5594
23653349	5058	5604
19933215	2629	950
9190208	1019	5925
23897824	6709	85358
23897824	81858	85358
23897824	85358	85358
8183372	5295	940
8911681	1398	1793
8911681	1398	2060
8911681	1398	25
8911681	1398	2889
8911681	1398	6654
12036950	25479186	26037
21965652	1017	4172
17158150	11168	155348
15735705	4194	983
19885567	25828	7019
9593259	1399	25
9593259	1399	2889
9593259	1399	4739
9593259	1399	5829
9593259	1399	6654
9593259	1399	867
15140974	11987	1491875
9537673	183	186
21345796	6548	673
14665635	11315	11315
9166661	3643	3667
9166661	3667	5295
9087165	2064	6464
8605870	6721	836
20359967	10188	1956
20359967	10188	7316
11855836	207	2175
16793002	1956	801
20145150	2321	5228
8555228	5530	5534
15736952	181	4160
15736952	4157	434
15736952	4160	434
16365045	2932	4040
19228120	54822	54822
9725829	852406	854504
22629372	2539963	2543441
22629372	2543441	2543441
10944109	147	2776
14996834	2717038	5723799
26140185	5888	7157
1645337	5155	5159
10891446	2244	3690
19060929	1499	2932
9639514	2811	7450
20479242	108058	20191
16679321	1029	4869
12223469	2047	2886
16702950	13649	208650
16229872	155971	801
27588474	10320	27086
15044319	24239	60584
12023952	16542	18803
12023952	16542	20779
12023952	16542	26413
12023952	16542	16542
11432831	1398	5599
25652011	4868	8826
11162638	2534	6622
10713702	1028	1028
9258433	854776	855532
16439544	11168	155348
20230784	4750	7416
24163826	10519	3674
15064755	650	657
26994142	13144	56208
27566175	6788	983
9677323	5155	5156
9677323	5155	5159
16144832	300772	60590
10037723	4292	5395
23798621	1602	7157
24332715	23268	55740
24332715	23268	8976
24332715	23268	985945
9228058	355	356
23770285	54756	6885
12808025	854113	855387
10644696	126961	1859
9380408	12978	14784
24055812	25	5296
24055812	5296	6714
2288878	29031019	5925
11683636	2147	2811
19874472	13601	7534
19874472	2811	7534
15053879	6872	7157
12050230	10499	2908
9832503	12443	56637
16338176	4292	5395
15695813	5581	8826
16371368	2885	5781
16371368	5296	5781
16371368	5781	6776
16371368	5781	9846
15134463	25467	25522
19917604	4627	6275
19917604	6275	7157
19917604	6275	6275
26711254	851996	853870
26711254	853870	856076
19124613	7349	1394
19124613	1392	1394
11313253	3309	3674
9546424	1398	5156
9546424	1399	5156
9546424	2889	5156
9546424	5159	5921
16107690	11651	14460
1547276	2244	3690
1547276	3690	7450
15864295	4292	4361
26639316	11518	19049
19351720	12399	12567
17368182	5469	7421
17368182	1457	7421
11724794	2597	5584
15735747	10672	9138
11412103	3690	7094
10887184	110157	15461
11773052	33262	38489
11773052	33262	39136
11773052	38489	39136
11773052	39136	43402
8623535	1489075	1489080
15714521	2720	5476
10377409	5296	7430
12393553	2811	7450
24483153	2908	8648
11880649	4599	956556
9305633	2784	5132
9305633	5132	54331
9058485	2243	3690
9058485	2266	3690
9058485	3674	3690
7721887	2147	2811
7721887	2811	7450
16702958	10971	673
16702958	114486	25577
9067577	1399	25
9067577	1399	2889
9067577	1399	6654
10504396	3572	3589
10504396	3589	3590
15589845	6198	80347
7559499	13857	18708
19933846	5594	673
19933846	5894	673
17510211	1956	999
9791008	29496	5293
9791008	29496	6855
16775013	477834	483769
17594292	1460	1453
17594292	7157	1453
17594292	1453	5566
16877710	2266	3690
12417530	1136	1145
9060610	4599	4599
12193273	10399	5144
17056590	3836	3958
22811067	2064	2886
22811067	2886	2886
17244621	1612	5594
17244621	1612	1612
21325834	29216	59114
18387945	10451	1969
18387945	1969	5296
18387945	1969	7410
24334288	7054	7054
8810259	2669	801
9126929	355	356
15579463	1027	3838
12682072	27043	5925
11520784	3815	5293
19913028	7157	7157
15865443	5594	7132
12021405	2922	2925
11877416	3725	7329
11877416	5371	7329
11877416	6080	7329
11877416	7157	7329
17361990	6261	6261
16545942	3356	375
16545942	3356	382
7678409	1956	25
10358085	3674	3690
16679305	3845	5894
7629119	773	783
7629119	773	784
12122014	2064	4145
20843805	399396	55503
14506284	12540	20779
8764048	24708	25244
15297464	1436	867
15297464	1436	1436
11809791	14783	16590
17884818	2313	8850
17369112	173319	180127
17369112	174612	180127
16738310	596	7157
10400710	1489078	1489078
22553920	10188	2885
22553920	10188	10188
26961874	1410	23327
17766419	895704	895704
17766419	895704	895429
25978431	238	4436
25978431	4436	4869
7609904	1812	5566
14699166	5777	6714
21084607	11651	12015
21084607	11651	17246
9482104	1019	1029
9482104	1021	1029
8827714	4193	6125
10620507	5590	7529
10620507	5894	7529
17559069	10686	5566
14597981	2244	3674
12888550	147	147
11551930	1263	7157
11551930	5347	7157
14573774	3356	375
14573774	3356	382
18591664	493	6640
17369852	1655	8554
10340301	2891	9463
11278485	3579	5524
16672228	2321	3293231
16672228	3293231	3791
11447225	1263	7157
15913697	922351	922351
18281688	155348	155348
24347472	367	6502
10506747	377	9493
22302998	4780	999
11416144	7157	7707
12433927	7157	7157
12374801	1081	2492
19122147	5195	5830
10092663	10139	9267
11331421	6622	9627
18201104	490	801
18201104	6261	801
17300802	5906	5909
7539802	3815	5579
9003773	5925	7124
16547100	178855	181055
7505116	2057	5295
15282306	1956	4513
17223698	443057	7318
11180407	1460	7157
7499408	4763	4893
8665852	3845	5290
16311512	11200	8493
24747173	11732	18432
24747173	11732	20698
11069923	1239155	9564
11431330	5728	9863
16457665	53945	57817
20361980	4893	5894
19114660	100506658	5583
16365047	5300	6622
16365047	5300	9627
16376338	5566	7534
16376338	7157	7534
16376338	7531	7534
11478883	2335	3674
14684752	3654	5584
15831449	2099	6942
10884387	850594	851452
11598113	2281	6263
11598113	2285	6263
8529673	25513	59109
8529673	25738	59109
8529673	59109	6464
21653319	25	5888
21653319	5888	613
22193384	1812	185
26744328	120892	6622
7711031	5567	6261
10995739	24185	294515
11546794	2065	5290
11546794	2065	5295
10669742	171017	9564
26385096	658	8200
10980193	10124	3838
10608804	12402	12929
10608804	12929	107746
21508668	7157	7161
12097319	5580	7161
14691576	2244	3674
8561868	3265	5921
17332320	2064	2065
21626703	7157	7157
10194435	2244	3690
16284184	14388	19247
11119718	2886	5747
11119718	5290	5747
24585775	16416	21894
11386849	6256	7421
9070439	5567	5573
25202009	3303	6532
23406872	8573	90167
12660155	55503	6281
12660155	56302	6281
9819392	218397	232906
10497223	3690	7094
12673200	1029	7150
10562557	7157	7329
9322914	100351261	281097
9322914	24890	281097
9312058	7157	7157
9312058	4193	7157
11799106	24842	25493
17994549	22954	22954
17994549	7334	22954
11847211	1436	867
23267009	6117	7157
11431700	1482	6910
10617634	207	5879
10220325	100009341	100009527
15994317	156	5159
8437840	5155	5155
10727532	156	2776
8621645	3265	857
27807029	10189	920835
21144847	8844	8844
21144847	8844	4155
21144847	8844	5604
20210365	10614	904
10644689	554	554
7522165	3575	5296
11062062	1950	1956
17468108	2244	3690
17468108	3385	3689
27426733	6885	6885
15247208	3159	7316
15592520	5727	891
12042306	854114	855203
12042306	854198	855203
18497968	8165	836
18497968	8165	841
18497968	8165	843
14715079	4087	4089
14715079	4088	4089
16004603	10016	7251
17716621	7273	84033
24231739	112939	5071
9890944	1234	155971
20525692	523	5566
25450693	10928	9266
15381704	1103	5578
14633983	1457	55690
14633983	5515	55690
10833518	3707558	3707708
11854310	31521	35084
16288208	7020	7157
26078055	12295	19700
16848763	1617	26528
16848763	26528	5594
12359306	1956	801
9872991	24329	24337
8898204	207	5058
8898204	207	6093
8898204	5058	998
27254819	7884	80344
11751919	10891	24831
15219201	3674	3690
8637717	1017	1026
8637717	1026	5111
24086544	2	4035
10856301	2997	79660
8550609	1128	2776
7961819	5243	821
8943292	1398	2889
8943292	1398	867
8943292	1398	9564
8943292	1399	2889
20647423	5562	8349
7539005	3383	3683
27703006	3320	5894
18791937	3674	3690
9234717	12402	18595
9528769	2099	6195
25241353	1019	23414
25241353	1019	2626
25241353	1019	6910
12682077	3358	8777
28011284	10146	27044
28011284	27044	5599
16000312	1239198	1449452
15069075	3667	5590
11950062	147912	2138
11950062	1602	2138
7642641	1956	2885
15933712	467	7157
17640984	207	3667
17640984	3667	5295
8700533	24337	25400
15247219	104408	16542
15247219	3791	5747
21697482	1460854	1616
7530509	16590	16590
12149263	3265	3956
12149263	3845	3956
12052829	5782	6464
9360957	355	356
14962982	1605	1756
9173873	4843	4843
14660614	6929	9564
19332559	7157	7272
11431472	22895	5864
11431472	22999	5864
10373493	5290	933
10373493	5335	933
10191192	541651	935291
27287717	1956	9641
15580564	6606	8487
15580564	6607	8487
14645097	100750531	2811
16476738	24338	24768
11867621	3973	409
1940342	3558	3559
1940342	3558	3560
15014082	854550	856920
7589433	3480	5295
7589433	3643	5295
8959326	1956	5781
8959326	2885	5781
8959326	5156	5781
26628682	3932	3932
9560220	779	782
21741389	4846	70
18199681	1155	7846
15134438	3643	5295
12857726	27040	5770
22233518	945634	946390
10196222	4915	5594
10196222	4915	6464
21482671	3551	7161
14985338	6804	9751
27657329	7157	825
9188501	25096	309969
7692233	4690	5159
7692233	5159	5295
19690147	673	24064
9973410	14964	21354
9973410	14964	21356
15659546	10445	5728
9786907	1030	1030
22623798	1489820	1489821
8557678	301	6282
20159986	10419	6204
20159986	4869	6204
23264647	853929	856899
26531778	1956	9368
26531778	5728	9368
8084002	2652980	5925
8084002	2652980	5933
14706290	6261	801
22754302	10971	2811
15358376	4193	7157
14500659	15170	22034
11306463	1019	5925
11463845	1026	207
19568783	4193	7157
25691752	10848	1832
12415268	3091	7428
16472755	403	6102
14736710	760	9497
16873377	14389	19247
16873377	19247	3815
12477814	921342	5
27092946	1080	3783
16055726	2931	4193
19293155	26408	57320
8947469	12978	18708
11171059	29904	5566
9226170	2811	7450
9677338	2065	5295
15700267	1398	1793
14512419	1179	3691
14512419	229933	3691
14512419	23844	3691
14512419	3691	534256
14512419	3691	9635
10419452	415698	769475
18996087	472	7158
16038803	2885	5335
11237865	10971	2308
17724026	1674	5590
17724026	4607	5590
17724026	5590	7137
17724026	5590	7139
12673016	11151	60
8940081	2886	5159
20090955	120892	1978
18667537	5599	5663
15116094	10971	23136
16631117	6659	7329
10777545	1386	1432
14701845	1019	11140
14701845	1019	3320
14701845	1019	595
14701845	11140	5894
12077252	5290	940
8797861	3565	3566
10206973	846	846
14647410	4089	4087
14647410	4089	4089
21454680	4654	5604
10068444	1956	1956
12522011	2811	2812
11399766	641	7157
10677230	2782	5331
10677230	5331	54331
26876500	10551	10856
9178913	25	613
9178913	2885	613
11742726	572	6622
11742726	581	6622
11742726	596	6622
11742726	598	6622
12865432	5894	5894
9632788	1869	7157
12058028	1026	1432
12058028	1026	5599
8846784	5594	9261
8846784	1432	9261
16049007	373156	5268
15769741	284	7010
15769741	284	284
15769741	285	285
8662907	1316	1398
8662907	1316	2885
8662907	1398	1793
8662907	1398	2060
8662907	1398	2889
16581787	19645	225182
20688913	3326	7157
10627461	2811	7534
10627461	2812	7534
14724178	397925	399097
14724178	397925	399289
16091361	10133	3064
10783152	10818	780
24475316	1018	286826
8639815	2057	6855
21768120	2904	818
17653056	1432	4901
17653056	4901	5594
24308844	2066	51741
19292454	24242	83725
11726610	282306	282307
11726610	282307	408017
25110572	4703	58
25110572	4703	7169
25110572	4703	7170
25911675	2033	8626
9724018	24536	25608
10383403	107971	5584
10383403	327826	5584
10995764	5979	6464
23658024	16202	19303
23658024	16202	57342
16141217	11651	23921
7824275	2064	2064
9131587	4193	7157
26679646	1035148	28988
16156650	10188	998
16156650	7454	998
2834865	29031019	7157
11781841	1460853	8295
14623899	13601	16367
9811754	5594	944569
12149229	14011	14784
12149229	14784	16452
20097748	2770	63940
20097748	2775	63940
9200712	7134	7135
12829704	10092	9261
8553584	5610	5610
10210183	3845	673
11306590	6261	801
16760361	153	2778
12933808	24409	25252
27339457	1282	30008
27339457	2200	30008
27339457	30008	4015
27339457	30008	4052
27339457	30008	8425
21866565	1956	5566
21866565	5159	5566
9425086	2811	7534
9425086	2812	7534
9425086	2814	7534
15703304	27036	5781
15703304	27036	5777
17938171	1616	5300
15590636	3643	3667
16969499	672	7157
24681347	171138	775
19789182	2010	8815
11514541	3265	5290
10391677	5159	5781
24713462	10142	3784
10581258	1432	7157
10454553	5894	5906
10454553	5906	673
24114843	2768	369
11886851	1917	5335
17764085	2737	7547
25411383	6262	6262
9891036	2099	5566
9891036	2099	2099
8798701	18049	18053
8798701	18049	18211
8798701	24596	310738
8798701	310738	59109
23640887	5641	6418
27601274	71	7157
11923476	551	554
8626511	3265	5894
8626511	3265	5900
9628846	5627	722
25115399	4540	581
20559570	12169	14062
20559570	20416	2149
18202149	5241	6667
18202149	5241	6714
10611223	12015	18479
16314417	850518	850518
18815136	17319	18102
8106517	852437	855625
7615549	5747	5829
12684503	10267	796
10766840	1019	595
10766840	2932	595
19147558	3516	4853
19903340	5728	648
15489903	6117	7157
23848298	5310	5311
19843520	1796	3688
19843520	1796	3690
19843520	1796	3695
19843520	3688	7094
19843520	3690	7094
19843520	3695	7094
15485912	10209	8663
15485912	1983	8663
7832783	2147	2149
24967972	1317	8471
24928514	4690	9844
11175351	107746	12928
11175351	107746	12929
27940962	13555	235559
16252010	22034	65020
15699036	3690	7409
12514174	51741	5599
11882361	26191	2885
11882361	2885	9846
25544752	10524	1432
7682895	5159	5295
7682895	5159	5335
7682895	5159	5921
10713059	2811	7450
10318858	23426	7421
10318858	6714	7421
11448951	21926	21937
11448951	21937	21938
11448951	21938	7124
10672519	4607	79784
14679215	399276	5598
15712268	326	326
25703721	10002	4901
25703721	10002	9572
25703721	10002	10002
24568842	3643	644
16476447	2261	5335
12559036	23607	5867
12559036	23607	867
15855166	10614	904
9891077	7157	7161
14645129	37335	40045
15033987	100009540	100328942
9712735	1019	1029
26407691	15170	217124
26407691	217124	64214
12400015	2099	672
11172034	7157	8626
9751730	2321	7423
7908733	1956	2064
11602604	1956	6004
11940572	2064	6714
11162493	3361711	3361714
11162493	3361714	3361726
9525869	6261	775
22214764	7157	7707
9506989	1956	2887
9506989	2887	3480
9506989	2887	3643
19015526	4193	50484
19015526	472	50484
10202144	4193	7157
23086950	3708	3708
9671495	19317	19317
12137565	855838	856746
19020088	10565	55605
26149501	7094	79837
26149501	207	79837
16519964	2246	6284
9099695	495516	495516
20029648	1409	1409
17939682	3358	8777
14676211	351	80332
14676211	3630	80332
14676211	4254	80332
14676211	80332	8600
9326658	1489078	1739
26164367	6262	801
10986290	2099	23426
19048033	1839	1956
19048033	1950	1956
19048033	1956	7039
19048033	2065	3084
12589802	2057	3717
15910284	207	23589
15910284	23589	6196
15910284	23589	6446
9188101	3383	3683
14517323	10945	28964
14517323	10945	5566
10772864	548083	615026
27906179	31607	31607
11821392	2822	6622
14512552	912270	912271
